SSID,BSSID,Encryption,CurrentLatitude,CurrentLongitude,Channel,Frequency,Last Update
MMH-Med-Wireless,00:3A:98:1E:8C:F2,wpa2,32.00998467,-102.0946247,11,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:1E:8C:F3,none,32.00179526,-102.1013304,6,,2022-07-11T20:00:00.000Z
mmhsecuredclient,00:3A:98:1E:8C:F4,wpa2,32.00648361,-102.0983481,11,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:1E:8C:F6,wpa,32.00154115,-102.1012531,11,,2022-07-11T20:00:00.000Z
mmhsecureguest,00:3A:98:1E:8C:F7,wpa2,32.00491288,-102.0883919,11,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:1E:8C:F9,wpa2,32.00430222,-102.1010372,11,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:1E:93:91,none,31.999033,-102.0932127,6,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:1E:93:9A,wpa2,32.00262512,-102.0991157,6,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:1E:94:80,wpa2,31.99986325,-102.0993155,11,,2022-07-11T20:00:00.000Z
MMH-Wireless-Voice,00:3A:98:1E:94:81,wpa2,31.99690345,-102.1013375,11,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:1E:94:82,wpa2,32.00120833,-102.0842314,11,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:1E:94:83,wpa,32.006534,-102.100502,11,,2022-07-11T20:00:00.000Z
mmhsecuredclient,00:3A:98:1E:94:84,wpa2,32.00343,-102.087913,11,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:1E:94:86,wpa2,31.99926891,-102.0921827,11,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:1E:94:89,wpa2,32.00801834,-102.0844261,11,,2022-07-11T20:00:00.000Z
mmhsecureguest,00:3A:98:1E:94:8B,wpa2,32.00127356,-102.0928991,11,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:1E:B1:10,wpa2,32.00330737,-102.0947564,1,,2022-07-11T20:00:00.000Z
MMH-Wireless-Voice,00:3A:98:1E:B1:11,wpa2,32.00511739,-102.0942016,1,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:1E:B1:12,wpa2,32.00060583,-102.0926773,1,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:1E:B1:13,wpa,31.9992461,-102.1010529,1,,2022-07-11T20:00:00.000Z
mmhsecuredclient,00:3A:98:1E:B1:14,wpa2,31.9973432,-102.1014939,1,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:1E:B1:16,wpa2,31.99789549,-102.0937423,1,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:1E:B1:19,wpa2,32.00362999,-102.101918,1,,2022-07-11T20:00:00.000Z
mmhsecureguest,00:3A:98:1E:B1:1B,wpa2,31.99904901,-102.0961273,1,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:95:6C:20,wpa2,32.00733778,-102.0927007,1,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:95:6C:21,wpa2,31.99955715,-102.0946715,1,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:95:6C:22,wpa2,32.001128,-102.103424,1,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:95:6C:23,wpa2,32.0103791,-102.1003601,1,,2022-07-11T20:00:00.000Z
mmhsecuredclient,00:3A:98:95:6C:25,wpa2,32.00926256,-102.0831366,1,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:95:6C:27,wpa2,31.99987539,-102.0994534,1,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:95:6C:29,wpa2,31.9978905,-102.0930601,1,,2022-07-11T20:00:00.000Z
MMHWirelessGuest,00:3A:98:9F:97:31,none,32.00892767,-102.0942867,6,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:9F:98:30,wpa2,32.00839401,-102.0920867,6,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:9F:98:31,wpa2,32.00334366,-102.1022107,6,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:9F:98:32,wpa2,31.99830655,-102.0958901,6,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:9F:98:33,wpa2,32.00534,-102.088531,6,,2022-07-11T20:00:00.000Z
mmhsecuredclient,00:3A:98:9F:98:35,wpa2,32.008067,-102.094009,6,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:9F:98:37,wpa2,31.99841629,-102.1004973,6,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:9F:98:39,wpa2,31.99675256,-102.0846798,6,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:B6:A7:40,wpa2,31.99621431,-102.0964101,6,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:B6:A7:41,wpa2,32.00685114,-102.1006147,6,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:B6:A7:42,wpa2,32.00554666,-102.0861917,1,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:B6:A7:47,wpa2,32.00289999,-102.0877391,6,,2022-07-11T20:00:00.000Z
mmhsecureguest,00:3A:98:B6:A7:48,wpa2,31.997949,-102.0842607,1,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:B6:A7:4A,wpa2,32.001522,-102.087288,6,,2022-07-11T20:00:00.000Z
MMH-Wireless,00:3A:98:C1:EA:40,wpa2,31.99720563,-102.0922016,11,,2022-07-11T20:00:00.000Z
MMH-Wireless-Voice,00:3A:98:C1:EA:41,wpa,32.0061644,-102.098246,11,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:C1:EA:42,wpa2,32.00222316,-102.0912402,11,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:C1:EA:43,wpa2,32.00511179,-102.1002272,11,,2022-07-11T20:00:00.000Z
mmhsecuredclient,00:3A:98:C1:EA:44,wpa2,32.00743653,-102.0919,11,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:C1:EA:47,wpa2,32.00292216,-102.0946672,11,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:C1:EA:49,wpa2,32.00174484,-102.1013158,11,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:C1:EA:4C,wpa2,32.00202178,-102.0895467,11,,2022-07-11T20:00:00.000Z
mmhsecureguest,00:3A:98:C1:EA:4E,wpa2,32.01017678,-102.1016683,11,,2022-07-11T20:00:00.000Z
MMHWirelessGuest,00:3A:98:C6:7B:B2,none,32.003071,-102.101738,11,,2022-07-11T20:00:00.000Z
MMH-Wireless,00:3A:98:C6:88:50,wpa2,31.99856637,-102.095256,11,,2022-07-11T20:00:00.000Z
MMH-Wireless-Voice,00:3A:98:C6:88:51,wpa2,31.99672528,-102.0953757,11,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:C6:88:52,wpa,32.00590741,-102.1003087,11,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:C6:88:53,wpa,32.000636,-102.090728,6,,2022-07-11T20:00:00.000Z
mmhsecuredclient,00:3A:98:C6:88:54,wpa,32.00772633,-102.095479,11,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:C6:88:56,wpa,32.00221693,-102.0962727,11,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:C6:88:59,wpa2,32.00035422,-102.0965442,11,,2022-07-11T20:00:00.000Z
mmhsecureguest,00:3A:98:C6:88:5B,wpa2,31.99883701,-102.0960595,6,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:C6:93:90,wpa2,31.99873034,-102.0944119,1,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:C6:93:91,wpa2,32.00812212,-102.0982439,1,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:C6:93:92,wpa2,31.9987502,-102.1031366,1,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:C6:93:93,wpa2,31.99901917,-102.1019962,1,,2022-07-11T20:00:00.000Z
mmhsecuredclient,00:3A:98:C6:93:94,wpa2,32.003762,-102.0903732,1,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:C6:93:97,wpa2,32.00123251,-102.1011527,1,,2022-07-11T20:00:00.000Z
mmhsecureguest,00:3A:98:C6:93:98,wpa2,31.99981348,-102.0988154,1,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:C6:93:9A,wpa2,32.00088081,-102.0950921,1,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:DC:FF:30,wpa2,32.01100824,-102.0998397,6,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:DC:FF:31,wpa2,32.00533111,-102.0861221,6,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,00:3A:98:DC:FF:32,wpa2,32.00371627,-102.0949732,6,,2022-07-11T20:00:00.000Z
MMH-Guest,00:3A:98:DC:FF:33,wpa2,32.00291764,-102.094684,6,,2022-07-11T20:00:00.000Z
mmhsecuredclient,00:3A:98:DC:FF:34,wpa2,32.00905464,-102.0907745,6,,2022-07-11T20:00:00.000Z
SPACELABS,00:3A:98:DC:FF:36,wpa2,32.00817111,-102.0926647,6,,2022-07-11T20:00:00.000Z
mmhsecureguest,00:3A:98:DC:FF:37,wpa2,31.99616062,-102.0963978,6,,2022-07-11T20:00:00.000Z
MMH-wpa2link,00:3A:98:DC:FF:39,wpa2,32.003277,-102.084197,6,,2022-07-11T20:00:00.000Z
Aruba-ap,00:4E:35:51:0C:40,none,32.00587,-102.086296,9,,2022-03-13T15:00:00.000Z
Philips_AP_e2LLkawYME,00:4E:35:51:0C:42,wpa2,32.00594959,-102.0863225,1,,2023-07-10T22:00:00.000Z
HotspotE40C,00:54:AF:11:E4:0C,wpa2,32.00283856,-102.1016633,4,,2024-09-12T15:00:00.000Z
Hotspot4CEC,00:54:AF:12:4C:EC,wpa2,32.00605945,-102.0944815,3,,2023-03-24T16:00:00.000Z
Hotspot87A7,00:54:AF:14:87:A7,wpa2,32.00023514,-102.102988,1,,2024-09-12T15:00:00.000Z
Hotspot2223,00:54:AF:15:22:23,wpa2,32.0001836,-102.0924768,6,,2024-09-12T15:00:00.000Z
HotspotB17A,00:54:AF:16:B1:7A,wpa,32.00936422,-102.0926858,4,,2023-05-15T22:00:00.000Z
Hotspot2157,00:54:AF:19:21:57,wpa2,32.00201211,-102.0911711,8,,2021-12-04T23:00:00.000Z
Hotspot7E09,00:54:AF:1B:7E:09,wpa2,31.99911508,-102.088861,9,,2021-10-23T05:00:00.000Z
Hotspot5461,00:54:AF:1F:54:61,wpa2,32.01161299,-102.1002265,8,,2024-09-12T15:00:00.000Z
HotspotC270,00:54:AF:27:C2:70,wpa2,32.00969467,-102.0881087,11,,2023-09-25T10:00:00.000Z
Hotspot7F5E,00:54:AF:29:7F:5E,wpa2,32.009498,-102.096863,4,,2024-09-12T15:00:00.000Z
HotspotFC0E,00:54:AF:2B:FC:0E,wpa,31.99870352,-102.1033349,10,,2021-09-20T20:00:00.000Z
Hotspot028C,00:54:AF:2C:02:8C,wpa2,32.00690984,-102.098482,3,,2023-04-29T22:00:00.000Z
Hotspot1E3D,00:54:AF:2D:1E:3D,wpa2,31.99659648,-102.0941171,6,,2024-09-12T15:00:00.000Z
Hotspot8253,00:54:AF:2F:82:53,wpa2,31.99806685,-102.0928602,1,,2022-11-27T13:00:00.000Z
Hotspot4399,00:54:AF:35:43:99,wpa2,32.00507352,-102.1021205,6,,2023-02-11T04:00:00.000Z
Hotspot1610,00:54:AF:37:16:10,wpa2,31.996969,-102.0858158,10,,2023-03-24T16:00:00.000Z
Hotspot81E2,00:54:AF:39:81:E2,wpa2,31.99876855,-102.1003525,2,,2024-10-11T04:00:00.000Z
Hotspot6AE7,00:54:AF:3C:6A:E7,wpa2,31.999221,-102.0973619,9,,2022-11-27T13:00:00.000Z
HotspotC8B5,00:54:AF:3C:C8:B5,wpa2,32.00564396,-102.0943515,1,,2023-03-24T16:00:00.000Z
HotspotAC0A,00:54:AF:44:AC:0A,wpa2,32.011054,-102.097359,1,,2022-12-08T21:00:00.000Z
Hotspot0156,00:54:AF:45:01:56,wpa2,32.00666859,-102.099831,8,,2022-07-11T20:00:00.000Z
HotspotB59E,00:54:AF:49:B5:9E,wpa2,32.006779,-102.0951177,11,,2022-11-27T13:00:00.000Z
Hotspot95FD,00:54:AF:4C:95:FD,wpa2,32.00767215,-102.0986756,3,,2023-04-29T22:00:00.000Z
HotspotA7B2,00:54:AF:53:A7:B2,wpa2,32.00390333,-102.102006,11,,2023-02-11T04:00:00.000Z
HotspotDA78,00:54:AF:57:DA:78,wpa,32.00817111,-102.0926647,9,,2022-03-31T02:00:00.000Z
HotspotA81C,00:54:AF:5B:A8:1C,wpa2,31.99756144,-102.0956529,1,,2023-03-24T16:00:00.000Z
HotspotDF48,00:54:AF:5D:DF:48,wpa,32.00547425,-102.1001858,6,,2023-03-18T11:00:00.000Z
HotspotAE5D,00:54:AF:5E:AE:5D,wpa2,32.01196144,-102.093058,9,,2024-10-24T18:00:00.000Z
Hotspot8EBB,00:54:AF:60:8E:BB,wpa2,31.99859207,-102.0943663,11,,2023-04-13T21:00:00.000Z
HotspotAAEE,00:54:AF:60:AA:EE,wpa,31.99885588,-102.091509,6,,2022-03-31T02:00:00.000Z
HotspotDAC7,00:54:AF:62:DA:C7,wpa,32.001201,-102.087186,11,,2022-03-17T20:00:00.000Z
Hotspot8A05,00:54:AF:67:8A:05,wpa2,32.00639133,-102.0891862,1,,2021-12-09T17:00:00.000Z
Hotspot0A3F,00:54:AF:68:0A:3F,wpa2,32.00666812,-102.0946649,11,,2021-09-17T04:00:00.000Z
Hotspot73CC,00:54:AF:73:73:CC,wpa,32.01148133,-102.0955123,9,,2022-03-25T13:00:00.000Z
Hotspot252E,00:54:AF:74:25:2E,wpa,32.00855334,-102.0912722,11,,2022-04-24T04:00:00.000Z
HotspotEDEA,00:54:AF:74:ED:EA,wpa2,32.00383411,-102.0861762,3,,2021-09-17T04:00:00.000Z
Hotspot8D87,00:54:AF:75:8D:87,wpa2,32.01251897,-102.0958008,9,,2023-03-11T14:00:00.000Z
Hotspot06C4,00:54:AF:77:06:C4,wpa2,32.000824,-102.085861,1,,2023-04-09T16:00:00.000Z
HotspotA5C1,00:54:AF:79:A5:C1,wpa2,32.01199656,-102.0968829,4,,2023-09-25T10:00:00.000Z
Hotspot689B,00:54:AF:7D:68:9B,wpa2,32.00797933,-102.092602,1,,2023-03-31T19:00:00.000Z
HotspotFE79,00:54:AF:80:FE:79,wpa2,32.01274777,-102.1021775,9,,2024-08-29T13:00:00.000Z
HotspotCA47,00:54:AF:82:CA:47,wpa,32.00399655,-102.090449,3,,2022-07-11T20:00:00.000Z
Hotspot6E7B,00:54:AF:88:6E:7B,wpa2,31.99926217,-102.0865573,11,,2024-10-07T23:00:00.000Z
Hotspot584C,00:54:AF:8D:58:4C,wpa2,32.0116649,-102.0999375,11,,2023-09-25T10:00:00.000Z
HotspotE2E9,00:54:AF:90:E2:E9,wpa2,32.01068,-102.091094,7,,2023-04-29T22:00:00.000Z
Hotspot5590,00:54:AF:92:55:90,wpa2,32.00645139,-102.0837808,3,,2022-07-11T20:00:00.000Z
HotspotEE31,00:54:AF:97:EE:31,wpa2,32.00511324,-102.0850804,1,,2023-04-29T22:00:00.000Z
HotspotD337,00:54:AF:99:D3:37,wpa2,32.0063729,-102.0864631,4,,2024-09-12T15:00:00.000Z
DE,00:54:AF:9B:51:11,wpa2,32.00398082,-102.085548,11,,2022-01-24T21:00:00.000Z
HotspotAB1E,00:54:AF:9B:AB:1E,wpa2,32.00835062,-102.0972668,3,,2021-09-17T04:00:00.000Z
Hotspot27F0,00:54:AF:9C:27:F0,wpa2,32.01286911,-102.0971622,11,,2024-10-07T23:00:00.000Z
Hotspot2886,00:54:AF:9C:28:86,wpa2,32.01111007,-102.0849588,4,,2023-04-29T22:00:00.000Z
Hotspot4370,00:54:AF:9D:43:70,wpa2,31.998857,-102.098449,1,,2023-03-24T16:00:00.000Z
Hotspot56A6,00:54:AF:9D:56:A6,wpa2,32.00817924,-102.0979996,11,,2024-09-12T15:00:00.000Z
HotspotA8D2,00:54:AF:9E:A8:D2,wpa2,32.00468259,-102.0910186,9,,2022-07-11T20:00:00.000Z
Hotspot9A86,00:54:AF:A3:9A:86,wpa2,31.9965503,-102.0941021,10,,2023-03-24T16:00:00.000Z
HotspotBE56,00:54:AF:A6:BE:56,wpa2,32.00099933,-102.0851183,3,,2023-03-24T16:00:00.000Z
Gray Thunder ,00:54:AF:A9:53:40,wpa,32.00343,-102.087913,8,,2023-03-17T17:00:00.000Z
HotspotC59B,00:54:AF:B1:C5:9B,wpa2,32.008548,-102.0839064,4,,2021-10-23T05:00:00.000Z
HotCkot391C,00:54:AF:B5:39:1C,wpa,31.997269,-102.087112,10,,2024-06-05T20:00:00.000Z
HotspotCADE,00:54:AF:BC:CA:DE,wpa2,32.01077556,-102.0863798,4,,2023-04-29T22:00:00.000Z
HotspotBDC4,00:54:AF:BE:BD:C4,wpa2,32.004471,-102.096138,11,,2022-11-27T13:00:00.000Z
Hotspot3654,00:54:AF:BF:36:54,wpa,32.0089226,-102.0926178,3,,2021-09-20T20:00:00.000Z
Hotspot24F3,00:54:AF:C7:24:F3,wpa2,32.003951,-102.085678,1,,2022-03-12T22:00:00.000Z
Hotspot4329,00:54:AF:C7:43:29,wpa2,32.00936112,-102.0974516,5,,2022-11-27T13:00:00.000Z
HotspotA7EF,00:54:AF:C8:A7:EF,wpa2,32.0016227,-102.0960827,1,,2022-11-27T13:00:00.000Z
HotspotC672,00:54:AF:D0:C6:72,wpa2,32.011467,-102.0857533,11,,2024-09-12T15:00:00.000Z
Hotspot47E3,00:54:AF:D1:47:E3,wpa2,32.0050691,-102.0872467,2,,2024-03-13T23:00:00.000Z
HotspotA0DF,00:54:AF:DA:A0:DF,wpa2,32.007106,-102.093704,9,,2022-03-19T12:00:00.000Z
Hotspot810A,00:54:AF:DB:81:0A,wpa,31.99780521,-102.1015352,6,,2022-04-19T22:00:00.000Z
Hotspot4B56,00:54:AF:DD:4B:56,wpa2,31.99806786,-102.0929794,11,,2023-03-31T19:00:00.000Z
HotspotCF74,00:54:AF:E1:CF:74,wpa,32.00239702,-102.1015218,3,,2024-03-16T18:00:00.000Z
HotspotF4EB,00:54:AF:E3:F4:EB,wpa2,32.01003156,-102.0928944,2,,2022-07-11T20:00:00.000Z
Hotspot0C10,00:54:AF:E7:0C:10,wpa2,32.00809511,-102.0910274,3,,2023-02-10T16:00:00.000Z
HotspotDB3F,00:54:AF:E7:DB:3F,wpa2,31.99869011,-102.0971924,3,,2022-07-11T20:00:00.000Z
Hotspot6890,00:54:AF:EA:68:90,wpa,32.00963887,-102.091011,1,,2022-04-02T16:00:00.000Z
Hotspot8A0F,00:54:AF:F1:8A:0F,wpa2,32.01161409,-102.0949359,8,,2022-07-11T20:00:00.000Z
Hotspot36D4,00:54:AF:F7:36:D4,wpa2,32.002043,-102.085052,11,,2023-04-29T22:00:00.000Z
OneHope-Internal,00:5F:67:80:AB:4D,wpa2,32.00783989,-102.094989,36,,2023-12-06T06:00:00.000Z
MCHS,00:60:B3:5D:73:2C,wep,32.00973017,-102.1015178,8,,2022-07-11T20:00:00.000Z
ajs tahoe,00:6F:F2:25:CD:A0,wpa2,32.00231322,-102.0863479,11,,2023-07-24T19:00:00.000Z
WiFi Hotspot 2302,00:6F:F2:26:91:2E,wpa2,32.0096871,-102.090806,7,,2023-06-11T16:00:00.000Z
WiFi Hotspot 8841,00:6F:F2:30:57:F0,wpa2,32.00467539,-102.0913451,11,,2023-03-31T19:00:00.000Z
WiFi Hotspot 6568,00:6F:F2:30:64:FC,wpa2,32.00405645,-102.0857119,6,,2024-09-12T15:00:00.000Z
WiFi Hotspot 4196,00:6F:F2:50:30:4E,wpa2,32.011618,-102.091399,1,,2021-09-17T04:00:00.000Z
WiFi Hotspot 8211,00:6F:F2:75:3B:0C,wpa2,32.00660533,-102.0894809,1,,2024-09-12T15:00:00.000Z
WiFi Hotspot 3018,00:6F:F2:75:3E:EA,wpa2,32.0001775,-102.1032363,11,,2023-12-03T16:00:00.000Z
Swartz,00:90:D1:00:B9:48,wep,32.00427355,-102.0881841,7,,2022-07-11T20:00:00.000Z
myChevrolet,00:92:A5:96:51:4B,wpa2,32.00064733,-102.0866083,11,,2024-09-12T15:00:00.000Z
myChevrolet 0366,00:92:A5:D4:FB:9E,wpa2,32.00279428,-102.0983756,44,,2024-09-12T15:00:00.000Z
HP-Print-23-Officejet 6600,00:9C:02:0B:BC:23,wpa2,31.99908564,-102.101723,9,,2022-07-11T20:00:00.000Z
HP-Print-2E-Officejet Pro 8600,00:9C:02:D2:49:2E,wpa2,32.01077396,-102.0985446,10,,2024-10-24T18:00:00.000Z
TOYOTA Camry55_C6B76B48009D,00:9D:6B:48:C6:B7,wpa2,31.99833078,-102.0918153,11,,2021-09-20T20:00:00.000Z
TOYOTACamry2D116BF9009D,00:9D:6B:F9:2D:11,wpa2,32.003277,-102.084197,6,,2022-03-31T02:00:00.000Z
TSk7w&amp;8(Dn,00:A0:F8:9A:BC:BE,none,32.001734,-102.0873573,11,,2022-07-11T20:00:00.000Z
AZRF,00:A0:F8:B2:90:93,wep,32.00979156,-102.0881409,1,,2022-07-11T20:00:00.000Z
ARRIS-E0A2,00:AC:E0:BF:E0:A0,wpa2,31.99948449,-102.1001972,6,,2022-07-11T20:00:00.000Z
CP1300-107E92,00:BB:C1:10:7E:92,wpa2,32.00458027,-102.0961863,4,,2024-05-30T17:00:00.000Z
NewThermostat_6A2208,00:D0:2D:6A:22:08,none,31.99859489,-102.0906737,6,,2024-09-12T15:00:00.000Z
NewThermostat_A4A6BD,00:D0:2D:A4:A6:BD,none,31.99884811,-102.1027203,6,,2024-09-12T15:00:00.000Z
2WIRE321,00:D0:9E:FA:E5:F9,wep,32.00062265,-102.1013688,6,,2022-07-11T20:00:00.000Z
DKV2210F9,00:E0:00:91:DB:8D,none,32.00121013,-102.0951609,5,,2022-07-11T20:00:00.000Z
NETGEAR00_Ext,00:E0:20:3C:E3:E3,wpa2,31.99864305,-102.094922,6,,2022-07-11T20:00:00.000Z
suddenlinknet4752Ext,00:E0:20:89:5E:89,wpa2,32.00384007,-102.0945339,11,,2021-09-20T20:00:00.000Z
TOYOTAB6,00:E0:4C:7F:94:80,wpa,32.00463192,-102.0957166,36,,2022-03-31T02:00:00.000Z
suddenlinknet0E70,00:FC:8D:04:0E:78,wpa2,32.00155078,-102.0871642,6,,2022-07-31T00:00:00.000Z
suddenlink.net-F4E0,00:FC:8D:90:F4:E8,wpa2,32.01006978,-102.0891838,6,,2022-03-16T03:00:00.000Z
suddenlink.net-6FA0,00:FC:8D:92:6F:A8,wpa2,32.00996638,-102.0942348,1,,2024-10-11T04:00:00.000Z
hpsetup,02:00:CB:26:E4:67,none,31.996358,-102.101677,10,,2022-07-11T20:00:00.000Z
g?isQ?J?)?????F|?T???vZ.c3??,02:11:87:68:ED:1B,none,31.99926744,-102.1005149,1,,2023-09-25T10:00:00.000Z
g?isQ?J?)?????F|?T???vZ.c3??,02:11:87:8B:96:25,none,31.99900878,-102.0972941,1,,2022-07-11T20:00:00.000Z
gisQJFTvZc3,02:11:87:99:F0:71,none,32.00307777,-102.0945834,1,,2022-03-31T02:00:00.000Z
<unknown ssid>,02:11:87:B7:CC:C2,none,32.00814833,-102.0838774,1,,2024-10-11T04:00:00.000Z
DIRECT-MmB1163w Mono MFP,02:15:99:0E:F8:0F,wpa2,32.00252843,-102.0835854,11,,2022-07-11T20:00:00.000Z
DIRECT-HJSCX-3400 Series,02:15:99:EC:1D:CD,wpa2,32.00536922,-102.0884081,11,,2022-07-11T22:00:00.000Z
HPC3E9B3,02:22:B2:FE:FF:F9,none,32.00585511,-102.0981493,10,,2022-07-11T20:00:00.000Z
HPC3E9B3,02:23:C3:DC:0D:D8,none,32.01268183,-102.1015733,10,,2022-06-23T05:00:00.000Z
54 crew,02:24:A3:FB:D9:63,wpa2,32.00428972,-102.092636,6,,2022-07-11T20:00:00.000Z
myChevrolet2019,02:24:A5:2B:D3:87,wpa2,32.00213281,-102.1012661,1,,2023-04-29T22:00:00.000Z
myChevrolet2763,02:24:A5:E7:86:48,wpa2,32.0055758,-102.0886099,1,,2024-09-12T15:00:00.000Z
HPEE47D0,02:29:59:49:A9:44,none,32.011306,-102.096275,10,,2022-07-11T20:00:00.000Z
HPM1217-39B0DD,02:2D:7D:B5:99:84,none,31.99951633,-102.0911149,10,,2022-07-11T20:00:00.000Z
HPM1217-39B0DD,02:2D:DD:07:4C:07,none,31.999367,-102.100548,10,,2022-07-09T21:00:00.000Z
HPE710n.168A4F,02:2E:9E:61:59:60,none,32.005219,-102.0976147,6,,2022-07-11T20:00:00.000Z
portthru,02:42:ED:EA:21:58,none,32.01066517,-102.0854893,10,,2022-07-11T20:00:00.000Z
myChevrolet 7356,02:49:A5:67:1F:C4,wpa2,32.00815074,-102.1026837,149,,2024-09-12T15:00:00.000Z
Hotspot3CD7,02:54:AF:D0:3C:D7,wpa,31.99965366,-102.092376,6,,2022-07-11T20:00:00.000Z
Hotspot0756,02:54:AF:D2:07:56,wpa,32.005603,-102.087425,6,,2021-09-20T20:00:00.000Z
brees car,02:54:AF:D2:26:1D,wpa2,31.9978376,-102.0969295,6,,2023-09-25T10:00:00.000Z
HotspotD899,02:54:AF:D2:D8:99,wpa2,32.00606876,-102.0865304,11,,2022-07-11T20:00:00.000Z
Hotspot4366,02:54:AF:D6:43:66,wpa2,32.0032965,-102.0948087,11,,2022-07-12T00:00:00.000Z
Hotspot2130,02:54:AF:EE:21:30,wpa2,32.0074935,-102.1008153,6,,2022-07-11T20:00:00.000Z
Hotspot79D8,02:54:AF:EE:79:D8,wpa2,31.99624116,-102.0964162,1,,2023-04-13T08:00:00.000Z
HotspotE853,02:54:AF:EE:E8:53,wpa2,32.00527123,-102.0888218,1,,2023-06-11T17:00:00.000Z
Hotspot63B2,02:54:AF:F0:63:B2,wpa2,32.00332186,-102.0946867,6,,2022-07-11T20:00:00.000Z
HotspotE776,02:54:AF:F0:E7:76,wpa2,31.99898888,-102.1021207,11,,2024-09-12T15:00:00.000Z
Hotspot9C1C,02:54:AF:F1:9C:1C,wpa2,31.99970699,-102.0917734,6,,2023-04-29T22:00:00.000Z
Hotspot953E,02:54:AF:F2:95:3E,wpa2,31.998431,-102.091377,1,,2022-07-11T20:00:00.000Z
Hotspot1A19,02:54:AF:F4:1A:19,wpa2,32.012508,-102.086959,1,,2023-04-29T22:00:00.000Z
Hotspot2AB0,02:54:AF:F4:2A:B0,wpa2,32.005441,-102.0966687,1,,2024-03-09T16:00:00.000Z
Hotspot6034,02:54:AF:F4:60:34,wpa2,31.99795589,-102.0837248,11,,2021-10-01T23:00:00.000Z
Hotspot9478,02:54:AF:F4:94:78,wpa2,31.99646342,-102.0952881,6,,2024-09-12T15:00:00.000Z
Hotspot50DC,02:54:AF:F5:50:DC,wpa2,32.00890944,-102.0942808,6,,2024-04-03T18:00:00.000Z
HotspotD8EF,02:54:AF:F9:D8:EF,wpa2,32.01096122,-102.0885221,1,,2022-01-24T21:00:00.000Z
f_bomb1114 car,02:54:AF:FE:D9:37,wpa2,32.00268168,-102.098869,11,,2021-12-05T08:00:00.000Z
